timestamp,best_bid,best_ask,low_price,high_price,buy_volume,sell_volume
1640048812750,1.2369,1.237,1.2369,1.2369,0,207
1640048813756,1.2369,1.237,0.0,0.0,0,0
1640048814784,1.2369,1.237,0.0,0.0,0,0
1640048815844,1.2369,1.237,0.0,0.0,0,0
1640048816879,1.2369,1.237,1.2369,1.2369,0,76
1640048817879,1.2369,1.237,1.2369,1.2369,0,48
1640048819024,1.2369,1.237,1.2369,1.2369,0,404
1640048820128,1.2369,1.237,1.237,1.237,281,0
1640048821135,1.2369,1.237,0.0,0.0,0,0
1640048822183,1.2367,1.2369,1.2367,1.2369,0,4263
1640048823237,1.2368,1.2369,0.0,0.0,0,0
1640048824271,1.2368,1.2369,0.0,0.0,0,0
1640048825356,1.2368,1.2369,0.0,0.0,0,0
1640048826492,1.2368,1.2369,1.2368,1.2368,0,16
1640048827574,1.2368,1.2369,0.0,0.0,0,0
1640048828581,1.2363,1.2364,1.2364,1.2368,0,5933
1640048829593,1.2363,1.2364,1.2363,1.2364,2489,58
1640048830654,1.2363,1.2364,0.0,0.0,0,0
1640048831761,1.2363,1.2364,1.2363,1.2363,0,29
1640048832783,1.2363,1.2364,0.0,0.0,0,0
1640048833859,1.2364,1.2365,1.2364,1.2364,3488,22
1640048834861,1.2364,1.2365,0.0,0.0,0,0
1640048835923,1.2364,1.2365,1.2364,1.2365,286,300
1640048836938,1.2364,1.2365,0.0,0.0,0,0
1640048837953,1.2362,1.2363,1.2363,1.2365,168,5622
1640048839027,1.2362,1.2363,0.0,0.0,0,0
1640048840041,1.236,1.2361,1.236,1.2362,12,4200
1640048841098,1.2359,1.236,1.236,1.236,8,40
1640048842147,1.2359,1.236,1.2359,1.2359,0,84
1640048843147,1.2358,1.2359,1.2358,1.236,22,2903
1640048844190,1.2356,1.2357,1.2357,1.2357,295,653
1640048845211,1.2355,1.2357,1.2354,1.2359,8181,14648
1640048846236,1.2359,1.2361,1.2359,1.236,4716,0
1640048847265,1.2358,1.2359,1.2357,1.236,0,14884
1640048848314,1.2357,1.2358,1.2358,1.2358,0,12
1640048849387,1.2357,1.2358,0.0,0.0,0,0
1640048850453,1.2357,1.2358,1.2358,1.2358,171,0
1640048851495,1.2357,1.2358,0.0,0.0,0,0
1640048852518,1.2357,1.2358,0.0,0.0,0,0
1640048853522,1.2357,1.2358,1.2357,1.2357,0,402
1640048854568,1.2357,1.2358,1.2357,1.2357,0,22
1640048855696,1.2356,1.2357,1.2356,1.2357,21,469
1640048856743,1.2352,1.2353,1.2353,1.2356,12,3372
1640048857760,1.2352,1.2353,1.2352,1.2353,741,32
1640048858775,1.2355,1.2356,1.2353,1.2357,6565,0
1640048859811,1.2357,1.2358,1.2357,1.2358,3447,71
1640048860844,1.2357,1.2358,1.2357,1.2357,0,2243
1640048861858,1.2357,1.2358,1.2357,1.2358,315,75
1640048862935,1.2357,1.2358,1.2357,1.2357,0,137
1640048863938,1.2356,1.2357,1.2356,1.2357,11,158
1640048864966,1.2353,1.2354,1.2353,1.2356,156,2369
1640048865975,1.2354,1.2355,1.2353,1.2355,309,282
1640048866988,1.2355,1.2356,1.2355,1.2357,3324,0
1640048868042,1.2353,1.2354,1.2353,1.2355,0,50
1640048869186,1.2353,1.2354,1.2353,1.2353,0,114
1640048870186,1.2353,1.2354,0.0,0.0,0,0
1640048871217,1.2353,1.2354,0.0,0.0,0,0
1640048872257,1.2353,1.2354,1.2353,1.2353,0,332
1640048873299,1.2351,1.2352,1.2351,1.2353,12,4029
1640048874327,1.2349,1.235,1.2349,1.2351,0,12222
1640048875343,1.2351,1.2352,1.2349,1.2351,411,47
1640048876439,1.2353,1.2354,1.2352,1.2352,173,0
1640048877456,1.2356,1.2357,1.2354,1.2356,2624,0
1640048878496,1.2359,1.236,1.2355,1.2362,12404,6925
1640048879517,1.2357,1.2358,1.2357,1.2357,0,85
1640048880581,1.2357,1.2358,1.2357,1.2357,0,119
1640048881614,1.2357,1.2358,1.2357,1.2357,0,166
1640048882663,1.2357,1.2358,0.0,0.0,0,0
1640048883663,1.2357,1.2358,1.2357,1.2357,0,19
1640048884731,1.2357,1.2358,1.2357,1.2357,0,82
1640048885780,1.2357,1.2358,1.2357,1.2357,0,569
1640048886833,1.2354,1.2355,1.2354,1.2357,807,21826
1640048887860,1.2354,1.2355,0.0,0.0,0,0
1640048888868,1.2354,1.2355,0.0,0.0,0,0
1640048889996,1.2354,1.2355,0.0,0.0,0,0
1640048891062,1.2354,1.2355,1.2354,1.2354,0,385
1640048892062,1.2354,1.2355,1.2355,1.2355,118,0
1640048893137,1.2358,1.236,1.2354,1.236,37721,78
1640048894157,1.2361,1.2362,1.236,1.2361,601,165
1640048895246,1.2361,1.2362,1.2361,1.2361,0,48
1640048896273,1.2365,1.2366,1.2362,1.2366,34326,1588
1640048897297,1.2361,1.2362,1.2361,1.2364,0,88
1640048898330,1.2361,1.2362,1.2361,1.2362,390,80
1640048899418,1.2361,1.2362,1.236,1.2362,141,4320
1640048900475,1.2363,1.2364,1.2362,1.2363,138,6
1640048901535,1.2365,1.2366,1.2364,1.2365,520,541
1640048902539,1.2366,1.2367,1.2366,1.2367,1722,228
1640048903574,1.2367,1.2368,1.2368,1.2368,440,0
1640048904669,1.2367,1.2368,1.2366,1.2368,399,239
1640048905762,1.2367,1.2368,1.2368,1.2368,63,0
1640048906822,1.2367,1.2368,0.0,0.0,0,0
1640048907825,1.2367,1.2368,1.2367,1.2368,7033,3101
1640048908893,1.2367,1.2368,1.2367,1.2367,0,84
1640048909964,1.236,1.2361,1.2362,1.2367,0,13110
1640048911000,1.2361,1.2362,1.2361,1.2362,302,0
1640048912057,1.2361,1.2362,1.2362,1.2362,59,0
1640048913107,1.2361,1.2362,0.0,0.0,0,0
1640048914185,1.2361,1.2362,0.0,0.0,0,0
1640048915214,1.2361,1.2362,1.2361,1.2361,0,5
1640048916282,1.2361,1.2362,1.2361,1.2361,0,13
1640048917403,1.2361,1.2362,1.2361,1.2361,0,103
1640048918457,1.2357,1.2358,1.2358,1.2361,0,3322
1640048919472,1.2354,1.2356,1.2354,1.2358,81,5584
1640048920523,1.2355,1.2356,0.0,0.0,0,0
1640048921644,1.2355,1.2356,1.2355,1.2355,0,222
1640048922732,1.2355,1.2356,0.0,0.0,0,0
1640048923808,1.2355,1.2356,1.2356,1.2356,297,0
1640048924852,1.2355,1.2356,1.2355,1.2355,0,145
1640048925931,1.2355,1.2356,0.0,0.0,0,0
1640048926951,1.2355,1.2356,1.2356,1.2356,37,0
1640048928095,1.2355,1.2356,0.0,0.0,0,0
1640048929151,1.2355,1.2356,1.2355,1.2356,127,627
1640048930207,1.2355,1.2356,1.2356,1.2356,146,0
1640048931232,1.2356,1.2357,1.2356,1.2357,1835,0
1640048932249,1.2353,1.2354,1.2354,1.2357,137,346
1640048933322,1.2349,1.235,1.235,1.2353,0,14129
1640048934341,1.2347,1.2348,1.2348,1.2349,213,455
1640048935380,1.2347,1.2348,1.2347,1.2348,34,19
1640048936431,1.2347,1.2348,1.2347,1.2347,0,73
1640048937438,1.2347,1.2348,1.2347,1.2347,0,83
1640048938493,1.2347,1.2348,1.2347,1.2348,515,83
1640048939650,1.2347,1.2348,1.2348,1.2348,59,0
1640048940685,1.2345,1.2346,1.2346,1.2348,1246,1342
1640048941700,1.2345,1.2346,1.2345,1.2346,12,387
1640048942726,1.2345,1.2346,0.0,0.0,0,0
1640048943764,1.2343,1.2344,1.2342,1.2345,155,9916
1640048944815,1.2343,1.2344,1.2343,1.2343,0,647
1640048945819,1.2343,1.2344,1.2343,1.2343,0,16
1640048946893,1.2343,1.2344,1.2343,1.2343,0,572
1640048947964,1.2346,1.2347,1.2344,1.2347,686,0
1640048949067,1.2346,1.2347,1.2346,1.2347,249,6
1640048950202,1.2346,1.2347,0.0,0.0,0,0
1640048951268,1.2346,1.2347,1.2347,1.2347,40,0
1640048952270,1.2346,1.2347,0.0,0.0,0,0
1640048953281,1.2346,1.2347,0.0,0.0,0,0
1640048954302,1.2343,1.2345,1.2346,1.2346,0,511
1640048955356,1.2343,1.2344,1.2343,1.2344,10,596
1640048956389,1.2344,1.2345,1.2344,1.2345,557,0
1640048957412,1.2346,1.2347,1.2344,1.2346,5312,10
1640048958445,1.2343,1.2344,1.2344,1.2346,0,5412
1640048959521,1.2343,1.2344,1.2344,1.2344,648,0
1640048960615,1.2342,1.2343,1.2342,1.2343,0,594
1640048961663,1.2342,1.2343,1.2342,1.2343,335,78
1640048962697,1.2344,1.2345,1.2343,1.2343,1228,0
1640048963715,1.2346,1.2347,1.2345,1.2347,470,698
1640048964784,1.2346,1.2347,0.0,0.0,0,0
1640048965822,1.2348,1.2349,1.2347,1.2348,2327,0
1640048966853,1.2348,1.2349,1.2348,1.2348,0,10
1640048967939,1.2348,1.2349,0.0,0.0,0,0
1640048968953,1.2348,1.2349,1.2349,1.2349,455,0
1640048969960,1.2348,1.2349,0.0,0.0,0,0
1640048971045,1.2348,1.2349,1.2348,1.2348,0,5
1640048972089,1.2348,1.2349,0.0,0.0,0,0
1640048973153,1.2348,1.2349,1.2348,1.2348,0,1050
1640048974176,1.2349,1.235,1.2348,1.2349,464,1251
1640048975185,1.2347,1.2348,1.2347,1.2349,0,200
1640048976246,1.2347,1.2348,0.0,0.0,0,0
1640048977361,1.2347,1.2348,1.2347,1.2347,0,83
1640048978406,1.2347,1.2348,1.2347,1.2347,0,86
1640048979413,1.2348,1.2349,1.2348,1.2349,3577,0
1640048980442,1.2345,1.2346,1.2346,1.2349,0,2243
1640048981455,1.2344,1.2345,1.2345,1.2346,17,4690
1640048982524,1.2344,1.2345,1.2345,1.2346,353,0
1640048983590,1.2343,1.2344,1.2344,1.2344,0,14
1640048984617,1.2343,1.2344,1.2343,1.2343,0,24
1640048985675,1.2343,1.2344,0.0,0.0,0,0
1640048986687,1.2343,1.2344,0.0,0.0,0,0
1640048987709,1.2343,1.2344,1.2343,1.2343,0,322
1640048988803,1.2341,1.2342,1.2341,1.2343,571,37451
1640048989837,1.2341,1.2342,0.0,0.0,0,0
1640048990897,1.234,1.2341,1.234,1.234,0,97
1640048991912,1.234,1.2341,1.234,1.234,0,2807
1640048992990,1.234,1.2341,0.0,0.0,0,0
1640048993994,1.2341,1.2343,1.2341,1.2343,1218,0
1640048995070,1.2343,1.2344,1.2342,1.2343,0,77
1640048996113,1.2343,1.2344,1.2343,1.2343,0,7
1640048997266,1.2343,1.2344,0.0,0.0,0,0
1640048998321,1.2343,1.2344,0.0,0.0,0,0
1640048999498,1.2343,1.2344,1.2344,1.2344,35,0
1640049000498,1.2343,1.2344,1.2344,1.2344,13,0
1640049001562,1.2345,1.2346,1.2344,1.2346,7611,0
1640049002669,1.2344,1.2345,1.2344,1.2345,0,1299
1640049003677,1.2345,1.2346,1.2345,1.2346,42,0
1640049004705,1.2345,1.2346,1.2346,1.2346,728,0
1640049005801,1.2345,1.2346,0.0,0.0,0,0
1640049006861,1.2345,1.2346,1.2345,1.2346,9,16
1640049007922,1.2345,1.2346,0.0,0.0,0,0
1640049008933,1.2345,1.2346,1.2345,1.2345,0,1015
1640049009933,1.2346,1.2347,1.2346,1.2348,13104,0
1640049010959,1.2346,1.2347,1.2346,1.2346,0,6
1640049011966,1.2348,1.2349,1.2347,1.2349,5000,2259
1640049013026,1.2347,1.2348,1.2346,1.2348,0,28
1640049014066,1.2348,1.2349,1.2347,1.2351,21473,845
1640049015089,1.2351,1.2352,1.2348,1.2349,841,3614
1640049016130,1.2351,1.2352,1.2352,1.2352,10,0
1640049017211,1.2351,1.2352,1.235,1.2352,966,1650
1640049018214,1.2347,1.2348,1.2349,1.2351,58,2696
1640049019281,1.2348,1.235,1.2347,1.2348,29,14
1640049020417,1.2349,1.235,0.0,0.0,0,0
1640049021417,1.2349,1.235,0.0,0.0,0,0
1640049022452,1.2349,1.2351,1.2348,1.2349,0,3527
1640049023468,1.235,1.2351,1.2349,1.2349,0,7
1640049024471,1.235,1.2351,0.0,0.0,0,0
1640049025569,1.235,1.2351,1.235,1.235,0,6
1640049026596,1.235,1.2351,0.0,0.0,0,0
1640049027635,1.235,1.2351,0.0,0.0,0,0
1640049028647,1.235,1.2351,1.235,1.235,0,7
1640049029669,1.235,1.2351,1.235,1.235,0,179
1640049030767,1.235,1.2351,1.235,1.235,0,11
1640049031837,1.235,1.2351,0.0,0.0,0,0
1640049032915,1.2351,1.2352,1.2351,1.2352,4535,351
1640049033956,1.2351,1.2352,1.2352,1.2352,5387,0
1640049034991,1.2352,1.2353,1.2353,1.2353,133,0
1640049036043,1.2352,1.2353,1.2353,1.2353,12315,0
1640049037068,1.2355,1.2356,1.2353,1.2355,405,0
1640049038103,1.2355,1.2356,1.2355,1.2355,0,31
1640049039164,1.2355,1.2356,0.0,0.0,0,0
1640049040226,1.2353,1.2354,1.2352,1.2355,0,2015
1640049041275,1.2353,1.2354,0.0,0.0,0,0
1640049042347,1.2353,1.2354,0.0,0.0,0,0
1640049043411,1.2353,1.2354,1.2354,1.2354,268,0
1640049044469,1.2352,1.2353,1.2353,1.2353,0,157
1640049045555,1.2352,1.2353,1.2351,1.2352,0,1326
1640049046633,1.2354,1.2355,1.2353,1.2355,749,0
1640049047676,1.2354,1.2355,0.0,0.0,0,0
1640049048695,1.2352,1.2353,1.2354,1.2354,0,259
1640049049784,1.2353,1.2355,1.2353,1.2354,4173,0
1640049050844,1.2352,1.2355,0.0,0.0,0,0
1640049051918,1.2351,1.2352,1.2351,1.2352,0,277
1640049052972,1.2351,1.2352,1.2351,1.2351,0,35
1640049054086,1.2351,1.2352,0.0,0.0,0,0
1640049055190,1.2351,1.2352,0.0,0.0,0,0
1640049056246,1.2351,1.2352,0.0,0.0,0,0
1640049057287,1.2351,1.2352,1.2351,1.2351,0,1795
1640049058360,1.2351,1.2352,1.2351,1.2351,0,78
1640049059393,1.2349,1.235,1.235,1.2351,0,4836
1640049060433,1.2349,1.235,0.0,0.0,0,0
1640049061434,1.2349,1.235,0.0,0.0,0,0
1640049062442,1.2348,1.2349,1.2349,1.2349,0,584
1640049063472,1.2348,1.2349,1.2349,1.2349,82,0
1640049064489,1.2348,1.2349,0.0,0.0,0,0
1640049065498,1.2348,1.2349,0.0,0.0,0,0
1640049066562,1.2348,1.2349,1.2348,1.2349,1065,14
1640049067586,1.2348,1.2349,0.0,0.0,0,0
1640049068629,1.2347,1.2348,1.2348,1.2348,0,622
1640049069636,1.2344,1.2345,1.2345,1.2348,90,833
1640049070689,1.2344,1.2345,1.2345,1.2345,872,0
1640049071754,1.2344,1.2345,1.2345,1.2345,30,0
1640049072759,1.2344,1.2345,1.2344,1.2344,0,16
1640049073917,1.2344,1.2345,0.0,0.0,0,0
1640049074991,1.2344,1.2345,0.0,0.0,0,0
1640049076008,1.2343,1.2345,1.2343,1.2344,0,5473
1640049077031,1.2343,1.2344,1.2343,1.2344,0,354
1640049078078,1.2343,1.2344,1.2342,1.2343,0,9355
1640049079134,1.234,1.2341,0.0,0.0,0,0
1640049080234,1.234,1.2341,1.234,1.2341,124,19
1640049081274,1.234,1.2341,1.234,1.234,0,6
1640049082324,1.234,1.2341,1.234,1.234,0,9
1640049083341,1.2337,1.2338,1.2337,1.234,438,14481
1640049084347,1.2336,1.2337,1.2334,1.2338,633,7112
1640049085416,1.2336,1.2337,1.2337,1.2337,1134,0
1640049086473,1.2336,1.2337,1.2336,1.2337,30,23
1640049087553,1.2336,1.2337,1.2334,1.2336,0,5917
1640049088610,1.2336,1.2337,1.2335,1.2336,0,787
1640049089675,1.2337,1.2338,1.2336,1.2337,845,200
1640049090721,1.2337,1.2338,0.0,0.0,0,0
1640049091755,1.2337,1.2338,1.2337,1.2337,0,20
1640049092808,1.2336,1.2337,1.2336,1.2337,0,2768
1640049093902,1.2336,1.2337,0.0,0.0,0,0
1640049094955,1.2336,1.2337,1.2336,1.2336,0,23
1640049096054,1.2336,1.2337,1.2336,1.2337,36,118
1640049097190,1.2336,1.2337,1.2336,1.2336,0,85
1640049098205,1.2336,1.2337,1.2336,1.2336,0,30
1640049099284,1.2336,1.2337,0.0,0.0,0,0
1640049100364,1.2335,1.2336,1.2336,1.2337,115,542
1640049101417,1.2335,1.2336,0.0,0.0,0,0
1640049102474,1.2336,1.2337,1.2335,1.2336,842,6
1640049103521,1.2336,1.2337,1.2336,1.2337,180,238
1640049104532,1.2334,1.2335,1.2335,1.2336,0,2289
1640049105607,1.2334,1.2335,0.0,0.0,0,0
1640049106680,1.2332,1.2333,1.2331,1.2334,0,8760
1640049107731,1.2331,1.2332,1.2331,1.2332,0,1125
1640049108754,1.233,1.2331,1.2331,1.2331,1151,0
1640049109781,1.2329,1.233,1.2328,1.233,0,10944
1640049110839,1.2328,1.2329,1.2329,1.2329,623,0
1640049111864,1.2328,1.2329,1.2328,1.2329,660,8
1640049112922,1.2328,1.2329,1.2328,1.2329,187,87
1640049113933,1.2324,1.2325,1.2325,1.2329,289,2274
1640049114956,1.2321,1.2322,1.2321,1.2325,203,2961
1640049115999,1.2321,1.2322,1.2321,1.2324,3776,3228
1640049117047,1.2324,1.2325,1.2324,1.2324,0,17
1640049118102,1.2324,1.2325,1.2325,1.2325,320,0
1640049119124,1.2322,1.2323,1.2322,1.2324,772,988
1640049120182,1.2324,1.2325,1.2324,1.2326,1995,0
1640049121210,1.2324,1.2325,1.2324,1.2325,30,5
1640049122243,1.2324,1.2325,1.2324,1.2325,1725,323
1640049123257,1.2324,1.2325,1.2325,1.2325,7,1708
1640049124258,1.2324,1.2325,1.2324,1.2325,12,176
1640049125272,1.2317,1.2318,1.2317,1.2324,0,18514
1640049126302,1.2315,1.2316,1.2315,1.232,947,29800
1640049127321,1.2315,1.2316,1.2312,1.2316,3364,21442
1640049128348,1.2313,1.2316,1.2315,1.2316,500,674
1640049129364,1.2311,1.2313,1.2312,1.2314,194,1400
1640049130379,1.2317,1.2318,1.2312,1.2316,5704,717
1640049131396,1.232,1.2321,1.2317,1.232,9164,1119
1640049132411,1.232,1.2321,1.232,1.232,0,414
1640049133444,1.232,1.2321,1.232,1.2321,9,91
1640049134471,1.232,1.2321,1.2321,1.2321,35,0
1640049135505,1.232,1.2321,1.2321,1.2321,22,0
1640049136523,1.2314,1.2315,1.2314,1.232,19,14628
1640049137566,1.2314,1.2315,1.2313,1.2314,376,372
1640049138583,1.2312,1.2313,1.2313,1.2314,71,400
1640049139639,1.2314,1.2315,1.2313,1.2315,4332,415
1640049140664,1.2314,1.2315,1.2314,1.2314,0,1513
1640049141733,1.2315,1.2317,1.2314,1.2316,131,752
1640049142743,1.2316,1.2318,1.2315,1.2319,259,768
1640049143775,1.2316,1.2317,1.2316,1.2316,0,662
1640049144820,1.2316,1.2317,1.2316,1.2317,241,1175
1640049145888,1.2317,1.2318,1.2316,1.2317,250,48
1640049146944,1.2317,1.2318,1.2317,1.2318,1980,1652
1640049148008,1.2316,1.2317,0.0,0.0,0,0
1640049149063,1.2318,1.2319,1.2317,1.2318,405,130
1640049150136,1.2318,1.2319,1.2318,1.2319,462,22
1640049151208,1.2318,1.2319,1.2319,1.2319,19,0
1640049152262,1.2318,1.2319,0.0,0.0,0,0
1640049153315,1.2316,1.2317,1.2318,1.2318,0,1648
1640049154345,1.2316,1.2317,1.2317,1.2317,4417,0
1640049155358,1.2316,1.2317,1.2317,1.2317,742,0
1640049156436,1.2316,1.2317,1.2316,1.2316,0,42
1640049157503,1.2315,1.2316,1.2315,1.2316,0,739
1640049158555,1.2312,1.2313,1.2312,1.2315,0,2799
1640049159603,1.2312,1.2313,1.2312,1.2313,16,318
1640049160635,1.2311,1.2312,1.2311,1.2313,967,6619
1640049161722,1.2312,1.2313,1.2312,1.2313,237,0
1640049162779,1.2313,1.2314,1.2313,1.2313,80,195
1640049163848,1.2312,1.2313,1.2313,1.2313,0,530
1640049164952,1.2312,1.2313,0.0,0.0,0,0
1640049166042,1.2314,1.2315,1.2313,1.2315,778,0
1640049167092,1.2316,1.2317,1.2315,1.2317,1131,172
1640049168132,1.2316,1.2317,0.0,0.0,0,0
1640049169139,1.2316,1.2317,1.2316,1.2316,0,628
1640049170189,1.2317,1.2318,1.2316,1.2318,737,12
1640049171228,1.2316,1.2317,1.2315,1.2318,1232,6899
1640049172263,1.2314,1.2315,1.2314,1.2316,133,1399
1640049173289,1.2315,1.2316,1.2315,1.2316,1227,0
1640049174342,1.2315,1.2316,1.2316,1.2316,100,0
1640049175416,1.2315,1.2316,1.2315,1.2315,0,20
1640049176446,1.2314,1.2315,1.2314,1.2316,1213,1152
1640049177446,1.2313,1.2314,1.2313,1.2315,597,342
1640049178472,1.231,1.2311,1.2311,1.2314,210,5707
1640049179485,1.2312,1.2313,1.2311,1.2313,602,0
1640049180499,1.2311,1.2312,1.2312,1.2312,436,0
1640049181542,1.2315,1.2316,1.2312,1.2315,2508,96
1640049182546,1.2318,1.2319,1.2316,1.2318,9038,151
1640049183571,1.2316,1.2317,1.2316,1.2318,0,806
1640049184621,1.2316,1.2317,0.0,0.0,0,0
1640049185672,1.2316,1.2317,1.2316,1.2317,12,150
1640049186731,1.2316,1.2317,1.2314,1.2316,0,1590
1640049187786,1.2313,1.2314,1.2316,1.2316,0,183
1640049188815,1.2313,1.2314,1.2314,1.2314,15,0
1640049189861,1.2313,1.2314,0.0,0.0,0,0
1640049190943,1.2313,1.2314,0.0,0.0,0,0
1640049191973,1.2319,1.232,1.2314,1.2319,5357,949
1640049193030,1.2317,1.2318,1.2317,1.2319,465,585
1640049194063,1.2317,1.232,1.2316,1.2319,1806,1138
1640049195128,1.2318,1.2319,0.0,0.0,0,0
1640049196217,1.2316,1.2319,1.2316,1.2318,0,1218
1640049197321,1.2315,1.2316,1.2315,1.2317,6,28
1640049198349,1.2315,1.2316,0.0,0.0,0,0
1640049199405,1.2315,1.2316,1.2315,1.2315,0,300
1640049200441,1.2314,1.2315,1.2315,1.2315,5,84
1640049201546,1.2314,1.2315,0.0,0.0,0,0
1640049202609,1.2315,1.2316,1.2315,1.2316,869,23
1640049203682,1.2315,1.2316,0.0,0.0,0,0
1640049204734,1.2315,1.2316,0.0,0.0,0,0
1640049205804,1.2314,1.2315,1.2315,1.2315,0,174
1640049206836,1.2313,1.2314,1.2314,1.2314,5,136
1640049207910,1.2311,1.2312,1.2313,1.2313,159,886
1640049208929,1.2311,1.2312,1.2311,1.2311,0,173
1640049209962,1.2311,1.2312,0.0,0.0,0,0
1640049211027,1.2311,1.2312,0.0,0.0,0,0
1640049212109,1.2308,1.2309,1.2307,1.2312,683,29732
1640049213141,1.2306,1.2307,1.2307,1.2308,65,17
1640049214166,1.2306,1.2307,1.2305,1.2307,44,13139
1640049215255,1.2307,1.2308,1.2307,1.2308,3007,0
1640049216286,1.2309,1.231,1.2307,1.2309,625,1134
1640049217313,1.2309,1.231,1.231,1.231,81,0
1640049218360,1.2307,1.2308,1.2309,1.2309,0,300
1640049219474,1.2304,1.2307,1.2304,1.2307,0,3143
1640049220533,1.2304,1.2305,1.2304,1.2304,0,173
1640049221602,1.2306,1.2307,1.2304,1.2306,3400,1586
1640049222627,1.2306,1.2307,1.2306,1.2306,0,257
1640049223681,1.2304,1.2305,1.2304,1.2306,0,2159
1640049224772,1.2303,1.2304,1.2304,1.2304,0,103
1640049225793,1.2302,1.2303,1.2302,1.2305,9463,10643
1640049226858,1.2304,1.2305,1.2305,1.2306,791,0
1640049227952,1.2304,1.2305,1.2304,1.2304,0,222
1640049229017,1.2304,1.2305,0.0,0.0,0,0
1640049230061,1.2304,1.2305,1.2304,1.2304,0,10
1640049231101,1.2304,1.2305,1.2305,1.2305,171,0
1640049232108,1.2307,1.2308,1.2305,1.2307,3444,0
1640049233145,1.2305,1.2306,1.2305,1.2307,0,1104
1640049234145,1.2304,1.2305,1.2304,1.2305,0,80
1640049235191,1.2304,1.2305,1.2305,1.2305,994,0
1640049236243,1.2307,1.2308,1.2305,1.2308,1222,0
1640049237302,1.2307,1.2308,1.2307,1.2308,21,200
1640049238340,1.2307,1.2308,1.2307,1.2307,0,9
1640049239340,1.2307,1.2308,0.0,0.0,0,0
1640049240441,1.2307,1.2308,1.2307,1.2307,0,1469
1640049241443,1.2308,1.231,1.2308,1.2311,28279,0
1640049242516,1.2311,1.2312,1.2311,1.2312,9595,589
1640049243550,1.2311,1.2312,1.2311,1.2311,0,221
1640049244628,1.2311,1.2312,1.2311,1.2312,12,505
1640049245685,1.2311,1.2312,0.0,0.0,0,0
1640049246708,1.2307,1.2308,1.2309,1.2311,0,9302
1640049247772,1.2304,1.2305,1.2305,1.2307,0,21612
1640049248810,1.2304,1.2305,1.2304,1.2305,10,281
1640049249826,1.2304,1.2305,1.2305,1.2305,1393,0
1640049250826,1.2304,1.2305,1.2305,1.2305,2612,0
1640049251881,1.2307,1.2308,1.2306,1.2306,2612,0
1640049252894,1.2305,1.2306,1.2305,1.2307,82,556
1640049253910,1.2305,1.2306,1.2305,1.2306,60,35
1640049254927,1.2308,1.2309,1.2306,1.231,3680,0
1640049255960,1.2308,1.2309,1.2308,1.2308,0,11
1640049257006,1.2308,1.2309,1.2308,1.231,142,472
1640049258075,1.2308,1.2309,1.2308,1.2308,0,10
1640049259150,1.2308,1.2309,1.2309,1.2309,304,0
1640049260239,1.2312,1.2313,1.2309,1.2311,4975,10
1640049261274,1.2312,1.2313,0.0,0.0,0,0
1640049262331,1.2312,1.2313,0.0,0.0,0,0
1640049263428,1.2312,1.2313,0.0,0.0,0,0
1640049264487,1.2312,1.2313,1.2312,1.2312,0,5
1640049265534,1.2312,1.2313,1.2312,1.2313,175,579
1640049266628,1.2309,1.231,1.231,1.2312,370,3753
1640049267642,1.2309,1.231,0.0,0.0,0,0
1640049268719,1.2309,1.231,0.0,0.0,0,0
1640049269784,1.2309,1.231,0.0,0.0,0,0
1640049270868,1.2309,1.231,1.231,1.231,26,0
1640049271920,1.2309,1.231,1.2309,1.231,12,26
1640049273015,1.2309,1.231,1.231,1.231,96,0
1640049274074,1.2308,1.2309,1.2309,1.2309,0,550
1640049275079,1.2308,1.2309,0.0,0.0,0,0
1640049276186,1.2307,1.2308,1.2308,1.2309,213,131
1640049277239,1.2307,1.2308,1.2306,1.2309,8337,4075
1640049278326,1.2308,1.2309,1.2308,1.2308,141,0
1640049279428,1.2308,1.2309,0.0,0.0,0,0
1640049280526,1.2308,1.2309,0.0,0.0,0,0
1640049281615,1.2308,1.2309,0.0,0.0,0,0
1640049282651,1.2304,1.2305,1.2305,1.2309,935,17445
1640049283687,1.2305,1.2306,1.2305,1.2305,1462,0
1640049284709,1.2306,1.2307,0.0,0.0,0,0
1640049285782,1.2305,1.2307,1.2304,1.2306,5,966
1640049286811,1.2306,1.2307,0.0,0.0,0,0
1640049287868,1.2308,1.2309,1.2304,1.231,13814,1883
1640049288898,1.231,1.2311,0.0,0.0,0,0
1640049289945,1.231,1.2311,0.0,0.0,0,0
1640049290994,1.231,1.2311,1.231,1.231,0,24
1640049292022,1.2308,1.2309,1.2306,1.231,21,15066
1640049293076,1.2308,1.2309,0.0,0.0,0,0
1640049294089,1.2308,1.2309,1.2308,1.2308,0,84
1640049295155,1.2308,1.2309,0.0,0.0,0,0
1640049296232,1.2308,1.2309,1.2309,1.2309,641,0
1640049297310,1.2308,1.2309,0.0,0.0,0,0
1640049298330,1.2311,1.2312,1.2309,1.2312,7409,0
1640049299379,1.2311,1.2312,1.2312,1.2312,30,0
1640049300463,1.2311,1.2312,1.2311,1.2312,245,346
1640049301535,1.2311,1.2312,1.231,1.2311,0,623
1640049302602,1.2311,1.2312,1.231,1.2312,22,805
1640049303629,1.2313,1.2314,1.2311,1.2314,122,122
1640049304661,1.2314,1.2315,1.2314,1.2314,61,409
1640049305718,1.2315,1.2316,1.2314,1.2316,256,74
